ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
19647,33,blue-collar,married,secondary,no,25,yes,no,unknown,23,may,3,-1,0,unknown,no
22595,39,management,single,tertiary,no,93,yes,yes,cellular,13,may,2,331,3,failure,no
11404,26,blue-collar,single,secondary,no,1802,yes,no,unknown,3,jun,19,-1,0,unknown,no
12124,67,retired,married,primary,no,1430,no,no,telephone,26,may,2,135,5,success,yes
12257,53,admin.,married,secondary,no,465,no,yes,unknown,12,may,3,-1,0,unknown,no
11556,44,technician,married,secondary,no,2126,no,yes,cellular,18,nov,1,-1,0,unknown,no
16379,41,entrepreneur,married,tertiary,no,171,yes,no,unknown,12,may,4,-1,0,unknown,no
22573,32,technician,single,tertiary,no,543,no,no,cellular,11,aug,3,-1,0,unknown,no
17307,38,management,married,tertiary,no,3452,no,no,cellular,13,aug,2,-1,0,unknown,no
19370,41,admin.,married,secondary,no,0,yes,no,unknown,6,may,3,-1,0,unknown,no
21857,27,blue-collar,married,unknown,no,409,yes,no,cellular,18,may,1,-1,0,unknown,yes
21239,43,technician,divorced,secondary,no,353,yes,no,unknown,23,may,1,-1,0,unknown,no
13306,46,services,married,secondary,no,0,no,no,cellular,18,aug,4,-1,0,unknown,no
13298,70,retired,divorced,primary,no,275,no,no,cellular,15,apr,1,-1,0,unknown,yes
12224,50,management,married,tertiary,no,400,yes,no,cellular,8,may,1,360,1,failure,no
11620,33,management,single,tertiary,no,30,yes,no,cellular,22,jul,1,-1,0,unknown,yes
13720,51,blue-collar,married,primary,no,1543,no,no,cellular,4,aug,2,-1,0,unknown,no
15789,35,blue-collar,married,secondary,no,698,yes,yes,unknown,30,may,3,-1,0,unknown,yes
20451,43,blue-collar,married,secondary,no,14646,no,no,cellular,23,oct,1,-1,0,unknown,yes
14710,48,technician,married,secondary,no,-280,yes,yes,cellular,18,jul,1,-1,0,unknown,no
16465,57,self-employed,married,secondary,no,2109,no,no,cellular,21,aug,6,-1,0,unknown,no
16818,51,technician,married,secondary,no,6840,no,no,telephone,7,jul,1,-1,0,unknown,yes
12700,34,blue-collar,single,secondary,no,-42,yes,yes,unknown,3,jun,2,-1,0,unknown,no
12499,54,blue-collar,married,unknown,no,-361,yes,no,unknown,26,may,1,-1,0,unknown,no
20864,26,services,single,secondary,yes,74,no,no,cellular,8,jul,1,-1,0,unknown,no
21081,35,technician,married,secondary,no,289,yes,no,cellular,11,aug,10,-1,0,unknown,no
12577,24,management,single,tertiary,no,393,no,no,cellular,27,sep,1,-1,0,unknown,yes
22201,29,admin.,single,tertiary,no,261,no,no,cellular,17,mar,19,-1,0,unknown,no
15310,53,management,divorced,secondary,no,1004,no,yes,telephone,22,dec,1,-1,0,unknown,yes
22547,56,blue-collar,married,primary,no,351,yes,no,telephone,12,may,4,-1,0,unknown,no
21777,38,technician,single,secondary,no,372,no,no,unknown,23,may,3,-1,0,unknown,no
12485,32,management,single,tertiary,no,0,no,no,cellular,19,aug,1,-1,0,unknown,no
12706,39,housemaid,married,secondary,no,4136,yes,no,cellular,19,nov,2,170,3,failure,no
10954,57,admin.,divorced,unknown,no,4012,no,no,cellular,20,nov,1,-1,0,unknown,no
19244,33,technician,married,secondary,no,0,no,no,cellular,25,aug,2,-1,0,unknown,no
20636,32,blue-collar,married,secondary,no,517,yes,no,unknown,5,may,1,-1,0,unknown,no
20995,37,services,single,secondary,no,278,yes,no,unknown,3,jun,3,-1,0,unknown,yes
15741,71,retired,married,tertiary,no,653,no,no,telephone,26,feb,1,-1,0,unknown,yes
10888,27,admin.,married,secondary,yes,-517,yes,no,cellular,14,jul,3,-1,0,unknown,no
21251,28,services,single,secondary,no,113,yes,yes,cellular,15,may,1,-1,0,unknown,no
14871,39,self-employed,married,tertiary,no,127,no,no,cellular,22,jul,1,-1,0,unknown,no
14913,72,retired,married,secondary,no,1129,no,no,cellular,25,nov,1,91,1,success,yes
10139,27,unemployed,single,secondary,no,0,yes,no,unknown,27,may,2,-1,0,unknown,no
10629,44,technician,single,tertiary,no,643,no,no,cellular,16,oct,1,143,3,failure,yes
18241,36,management,single,tertiary,no,687,yes,no,cellular,12,may,1,347,2,failure,no
16848,33,technician,single,tertiary,no,109,yes,yes,telephone,15,may,4,176,3,other,no
11906,51,management,married,secondary,no,1250,yes,no,cellular,12,may,2,-1,0,unknown,no
13371,61,retired,married,primary,no,56,no,no,cellular,7,sep,3,-1,0,unknown,yes
16958,30,admin.,single,secondary,no,390,yes,no,cellular,17,apr,1,347,1,failure,no
10469,29,self-employed,single,secondary,no,272,yes,no,unknown,16,may,3,-1,0,unknown,no
19083,43,technician,married,secondary,no,714,yes,no,cellular,16,jul,1,-1,0,unknown,no
22516,38,admin.,married,primary,no,0,yes,yes,telephone,25,jul,5,-1,0,unknown,no
20999,56,retired,married,secondary,no,1333,no,no,cellular,28,aug,14,-1,0,unknown,no
17450,25,technician,married,tertiary,no,2551,no,no,cellular,28,dec,3,-1,0,unknown,yes
10652,34,blue-collar,single,secondary,no,0,yes,no,cellular,20,apr,1,-1,0,unknown,no
11202,39,blue-collar,married,secondary,no,20,yes,no,cellular,9,feb,5,279,1,failure,no
22053,47,technician,married,secondary,no,2149,yes,no,cellular,15,oct,1,183,2,success,no
17347,45,admin.,married,tertiary,no,2552,no,no,cellular,1,jun,1,293,7,failure,yes
16692,66,retired,divorced,unknown,no,53,no,no,cellular,12,jul,4,-1,0,unknown,yes
14168,49,management,single,tertiary,no,5689,no,no,cellular,31,aug,1,97,3,failure,yes
17315,46,admin.,married,secondary,no,44,no,no,cellular,6,aug,2,-1,0,unknown,no
10187,43,management,married,secondary,no,107,yes,yes,telephone,28,oct,1,-1,0,unknown,yes
20345,55,retired,married,secondary,no,0,no,no,cellular,4,aug,1,-1,0,unknown,yes
18934,43,entrepreneur,married,secondary,no,104,yes,no,cellular,18,jul,3,-1,0,unknown,yes
11913,41,management,married,tertiary,no,-499,no,no,cellular,31,jul,17,-1,0,unknown,no
13448,39,management,single,tertiary,no,375,yes,no,unknown,8,may,2,-1,0,unknown,no
21047,34,services,married,secondary,no,334,yes,no,cellular,17,apr,2,318,1,failure,no
16150,46,admin.,married,secondary,no,547,no,yes,cellular,4,aug,2,-1,0,unknown,no
10793,36,services,married,secondary,no,4721,no,no,cellular,9,jun,1,92,5,success,yes
19126,44,entrepreneur,single,unknown,no,323,no,no,cellular,28,jul,2,181,2,failure,yes
10910,60,blue-collar,married,secondary,no,19447,yes,no,telephone,9,jul,1,-1,0,unknown,no
10054,38,technician,married,tertiary,no,447,yes,no,cellular,2,feb,1,269,1,failure,no
20787,33,services,single,secondary,no,149,no,yes,cellular,7,jul,1,-1,0,unknown,no
18945,35,technician,married,secondary,no,353,no,no,cellular,28,aug,9,-1,0,unknown,no
22485,39,technician,married,secondary,no,0,yes,no,unknown,5,may,1,-1,0,unknown,no
12782,33,services,married,tertiary,no,1275,yes,no,cellular,18,jul,1,-1,0,unknown,no
21960,55,management,married,tertiary,no,913,no,no,unknown,17,jun,5,-1,0,unknown,no
17051,27,admin.,married,tertiary,no,346,no,no,cellular,11,oct,1,-1,0,unknown,yes
11299,36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,1,-1,0,unknown,yes
13882,60,entrepreneur,married,unknown,yes,-284,yes,yes,cellular,4,aug,8,-1,0,unknown,no
18957,59,admin.,married,secondary,no,2145,no,no,telephone,17,nov,2,-1,0,unknown,no
10040,36,management,single,tertiary,no,1869,yes,no,unknown,21,may,2,-1,0,unknown,no
14087,30,technician,single,secondary,no,1282,no,no,cellular,6,feb,2,-1,0,unknown,no
15155,39,technician,married,secondary,no,1427,yes,no,unknown,28,may,1,-1,0,unknown,no
16977,50,management,divorced,tertiary,no,810,no,no,cellular,4,jun,3,-1,0,unknown,yes
14698,54,blue-collar,married,secondary,no,1063,no,yes,cellular,8,jul,3,-1,0,unknown,no
14885,65,management,divorced,tertiary,no,90,yes,no,cellular,22,apr,1,-1,0,unknown,yes
19484,44,blue-collar,divorced,primary,no,-57,yes,no,cellular,7,may,1,356,2,failure,no
14575,68,retired,divorced,primary,no,250,no,no,cellular,3,feb,1,-1,0,unknown,yes
17082,28,blue-collar,married,secondary,no,822,yes,no,unknown,6,jun,18,-1,0,unknown,no
10328,43,admin.,single,secondary,no,426,yes,no,cellular,11,may,2,304,2,failure,no
17618,60,retired,married,tertiary,no,100,no,no,unknown,5,may,1,-1,0,unknown,no
22004,39,admin.,divorced,secondary,no,-349,yes,no,unknown,5,may,2,-1,0,unknown,no
18679,37,retired,married,secondary,no,71,no,yes,cellular,8,may,1,-1,0,unknown,no
14996,52,services,married,secondary,no,-232,no,yes,cellular,29,jul,4,-1,0,unknown,no
21615,45,technician,married,secondary,no,44,yes,no,unknown,5,may,4,-1,0,unknown,no
14197,38,technician,divorced,tertiary,no,465,no,yes,cellular,28,jul,3,-1,0,unknown,no
16124,32,management,single,tertiary,no,312,no,no,cellular,17,feb,2,-1,0,unknown,yes
17090,31,services,married,secondary,no,-68,yes,no,unknown,26,may,4,-1,0,unknown,no
19921,34,technician,married,secondary,no,0,yes,no,telephone,28,jul,2,-1,0,unknown,no
20693,36,services,married,primary,no,413,yes,no,telephone,18,nov,1,-1,0,unknown,no
13512,41,blue-collar,married,primary,no,8,yes,no,cellular,15,jul,2,-1,0,unknown,no
13042,42,blue-collar,married,secondary,no,525,yes,no,unknown,20,jun,6,-1,0,unknown,no
19249,41,technician,single,tertiary,no,431,no,no,cellular,22,oct,1,107,2,success,yes
22224,43,management,married,tertiary,no,2696,yes,no,cellular,28,aug,10,-1,0,unknown,no
12728,33,management,divorced,tertiary,no,0,yes,no,cellular,8,may,2,-1,0,unknown,no
17660,71,retired,divorced,secondary,no,4380,no,no,cellular,22,sep,1,-1,0,unknown,yes
22250,41,technician,married,secondary,no,1190,no,no,cellular,25,aug,4,-1,0,unknown,no
14814,48,blue-collar,married,secondary,no,729,yes,no,telephone,15,jul,1,-1,0,unknown,no
16667,79,retired,married,secondary,no,909,no,no,cellular,25,sep,1,95,1,other,no
14099,32,admin.,married,secondary,no,7522,yes,no,cellular,14,jul,3,-1,0,unknown,no
15499,26,admin.,single,secondary,no,8,no,no,cellular,23,jul,1,-1,0,unknown,no
21546,31,blue-collar,single,secondary,no,953,yes,no,cellular,14,may,1,346,2,success,yes
22807,42,technician,married,unknown,no,-401,yes,no,telephone,29,aug,2,-1,0,unknown,no
17375,54,management,married,tertiary,no,67,yes,no,cellular,2,feb,3,73,1,other,no
15239,58,blue-collar,married,secondary,no,279,no,no,cellular,8,jul,5,-1,0,unknown,no
17053,35,retired,married,primary,no,329,no,yes,cellular,8,jul,3,-1,0,unknown,no
16906,43,admin.,divorced,secondary,no,540,yes,no,cellular,30,jan,1,-1,0,unknown,no
14414,48,blue-collar,divorced,primary,no,19,no,yes,unknown,4,jul,1,-1,0,unknown,no
10302,29,management,single,tertiary,no,637,yes,no,cellular,3,jun,1,119,1,failure,yes
12000,28,management,single,tertiary,no,5474,no,no,cellular,28,jul,5,-1,0,unknown,yes
21773,31,technician,single,secondary,no,0,no,no,cellular,28,aug,15,-1,0,unknown,no
22261,57,housemaid,married,tertiary,no,2326,no,no,cellular,28,oct,1,194,1,success,yes
12103,34,self-employed,married,tertiary,no,13354,no,no,telephone,21,nov,5,-1,0,unknown,no
21389,33,management,married,tertiary,no,685,no,no,cellular,12,aug,2,-1,0,unknown,no
19160,35,management,married,tertiary,no,323,no,no,cellular,11,jan,2,-1,0,unknown,yes
21809,55,unknown,married,secondary,no,1785,no,no,cellular,11,aug,3,-1,0,unknown,no
19891,35,unemployed,single,tertiary,no,415,no,no,cellular,4,may,2,89,2,success,yes
18628,45,management,married,tertiary,no,31472,no,no,cellular,19,jul,7,-1,0,unknown,yes
17543,32,admin.,single,secondary,no,375,yes,no,cellular,19,nov,3,-1,0,unknown,no
10875,31,entrepreneur,single,tertiary,no,1454,no,no,cellular,17,nov,1,-1,0,unknown,no
22605,52,management,married,primary,no,48,no,no,unknown,9,jun,2,-1,0,unknown,no
22179,70,retired,divorced,primary,no,4531,no,no,cellular,18,may,1,-1,0,unknown,no
12311,32,technician,single,secondary,no,258,no,no,unknown,3,jun,3,-1,0,unknown,no
20833,55,housemaid,married,secondary,no,5,no,no,cellular,11,jul,2,-1,0,unknown,no
10824,31,technician,single,tertiary,no,703,yes,no,unknown,8,may,2,-1,0,unknown,yes
17480,53,admin.,single,secondary,no,393,no,no,cellular,29,jan,1,-1,0,unknown,no
21983,48,blue-collar,married,primary,no,1670,no,no,unknown,17,jun,1,-1,0,unknown,no
22372,56,blue-collar,married,secondary,no,2190,no,yes,unknown,12,jun,1,-1,0,unknown,no
12847,32,management,single,tertiary,no,111,yes,no,unknown,8,may,2,-1,0,unknown,no
18215,28,admin.,married,secondary,no,1582,yes,no,unknown,3,jun,2,-1,0,unknown,no
16771,41,retired,single,primary,no,0,no,no,cellular,8,may,1,368,2,failure,no
21111,36,management,married,tertiary,no,635,yes,no,cellular,18,jul,1,-1,0,unknown,no
20473,37,self-employed,divorced,tertiary,yes,353,yes,yes,cellular,18,nov,1,-1,0,unknown,no
20216,39,admin.,divorced,secondary,no,1089,yes,no,cellular,14,may,1,-1,0,unknown,no
17391,41,services,married,secondary,no,4505,yes,no,unknown,14,may,2,-1,0,unknown,no
21464,51,services,married,secondary,no,540,yes,no,unknown,5,jun,2,-1,0,unknown,no
22115,49,technician,married,tertiary,no,1071,no,no,cellular,16,sep,1,91,1,success,yes
13757,34,management,single,tertiary,no,-2,no,no,cellular,27,aug,6,-1,0,unknown,no
22225,32,blue-collar,divorced,secondary,no,3027,no,no,cellular,5,may,2,-1,0,unknown,no
22197,45,technician,single,tertiary,no,2099,no,yes,unknown,1,jul,1,-1,0,unknown,no
19551,28,technician,single,tertiary,no,865,no,no,cellular,16,sep,1,-1,0,unknown,no
14954,60,services,married,tertiary,no,4256,yes,no,cellular,16,aug,3,761,1,other,yes
15207,33,admin.,married,secondary,no,105,yes,no,unknown,26,may,4,-1,0,unknown,no
11445,25,student,single,tertiary,no,58,no,no,cellular,24,jul,5,-1,0,unknown,yes
20597,28,management,married,tertiary,no,3694,no,yes,cellular,8,jul,2,-1,0,unknown,no
12354,32,admin.,married,secondary,no,366,no,no,cellular,14,jan,2,-1,0,unknown,yes
19655,59,management,divorced,tertiary,no,893,yes,no,cellular,16,apr,4,-1,0,unknown,no
22735,36,admin.,single,primary,no,-171,yes,no,unknown,5,may,1,-1,0,unknown,no
16843,47,retired,single,primary,no,3033,no,no,cellular,8,sep,1,-1,0,unknown,yes
13871,35,management,divorced,tertiary,no,771,yes,yes,cellular,18,aug,5,-1,0,unknown,no
21188,44,management,married,tertiary,no,839,no,no,cellular,8,nov,1,40,2,other,no
14655,40,admin.,married,secondary,no,4775,no,no,cellular,15,sep,1,-1,0,unknown,yes
16382,31,self-employed,single,secondary,no,360,yes,no,unknown,26,may,4,-1,0,unknown,no
13291,30,blue-collar,married,secondary,no,378,yes,no,cellular,14,may,2,-1,0,unknown,yes
11073,38,admin.,married,secondary,no,1,no,no,unknown,6,may,1,-1,0,unknown,no
11061,44,technician,married,secondary,no,378,yes,no,unknown,30,may,2,-1,0,unknown,no
21450,51,retired,married,primary,no,670,yes,no,cellular,7,may,1,-1,0,unknown,no
11783,35,technician,single,tertiary,no,13460,yes,no,cellular,15,may,3,-1,0,unknown,yes
21912,40,admin.,married,secondary,no,3138,no,no,cellular,12,aug,1,-1,0,unknown,no
20630,41,technician,married,primary,no,141,yes,no,unknown,16,may,4,-1,0,unknown,no
22625,33,admin.,married,secondary,no,0,yes,no,telephone,17,jul,7,-1,0,unknown,yes
16852,26,blue-collar,married,secondary,no,245,yes,no,unknown,26,may,11,-1,0,unknown,no
18878,80,retired,married,primary,no,997,no,no,cellular,28,jan,1,91,3,success,yes
12857,41,blue-collar,married,secondary,no,475,yes,no,unknown,17,jun,3,-1,0,unknown,no
12693,41,entrepreneur,divorced,tertiary,no,958,no,no,cellular,10,jul,1,-1,0,unknown,no
11191,60,management,married,primary,no,8334,no,no,cellular,18,jun,1,49,7,other,no
19329,50,management,married,tertiary,no,964,yes,no,unknown,6,may,1,-1,0,unknown,no
16689,49,services,married,secondary,no,400,no,no,cellular,21,aug,3,-1,0,unknown,no
15720,30,management,single,tertiary,no,3967,yes,no,unknown,23,may,1,-1,0,unknown,no
14433,52,blue-collar,single,secondary,no,201,yes,no,cellular,11,may,1,301,3,other,no
21008,32,blue-collar,single,secondary,no,-219,yes,no,cellular,7,may,6,342,2,failure,no
15511,43,self-employed,married,tertiary,no,2501,no,no,cellular,29,jan,4,-1,0,unknown,no
17098,33,admin.,single,secondary,no,555,yes,no,cellular,9,sep,1,365,1,success,yes
13231,49,management,divorced,tertiary,no,20727,no,no,cellular,20,nov,2,-1,0,unknown,no
11432,57,admin.,divorced,secondary,no,18268,yes,no,cellular,19,nov,1,-1,0,unknown,no
18026,43,technician,married,secondary,no,994,yes,yes,cellular,5,may,1,-1,0,unknown,no
15461,51,admin.,married,secondary,no,1699,no,no,unknown,5,jun,2,-1,0,unknown,no
14227,52,technician,married,secondary,no,470,no,no,cellular,27,aug,8,-1,0,unknown,no
21143,51,blue-collar,married,tertiary,no,84,no,yes,unknown,27,jun,1,-1,0,unknown,no
11792,74,retired,married,secondary,no,935,no,no,cellular,5,may,1,99,2,failure,yes
11873,30,student,single,secondary,no,48,no,no,cellular,25,feb,1,191,2,success,yes
12142,31,blue-collar,married,secondary,no,625,yes,no,cellular,14,may,3,-1,0,unknown,no
12389,40,blue-collar,divorced,primary,no,21,yes,no,unknown,9,may,1,-1,0,unknown,no
17032,34,blue-collar,single,primary,no,-109,yes,no,cellular,15,jul,4,-1,0,unknown,yes
19206,32,admin.,married,secondary,no,56,yes,no,cellular,2,feb,1,258,1,other,no
12987,41,management,married,tertiary,no,768,no,no,cellular,7,aug,3,-1,0,unknown,no
10816,35,management,divorced,tertiary,no,146,no,no,cellular,20,nov,2,106,2,success,no
11983,30,technician,married,secondary,no,274,yes,yes,cellular,11,aug,2,-1,0,unknown,no
12977,35,technician,single,secondary,no,317,yes,no,unknown,9,may,2,-1,0,unknown,no
19836,35,management,married,tertiary,no,416,no,no,cellular,7,aug,4,-1,0,unknown,no
16024,52,entrepreneur,single,tertiary,no,3469,yes,no,cellular,20,nov,1,-1,0,unknown,yes
22746,43,management,married,tertiary,no,240,yes,no,cellular,16,apr,1,-1,0,unknown,yes
15534,40,unemployed,married,primary,no,1908,yes,no,cellular,5,feb,2,-1,0,unknown,yes
18678,69,retired,married,secondary,no,0,no,no,cellular,25,aug,2,-1,0,unknown,yes
16222,48,management,married,unknown,no,375,no,no,cellular,28,jan,3,-1,0,unknown,no
12045,42,self-employed,married,secondary,no,487,yes,no,telephone,12,aug,4,-1,0,unknown,no
10004,40,blue-collar,divorced,primary,no,54,yes,no,cellular,13,may,5,362,3,other,no
18254,35,blue-collar,single,secondary,no,4845,no,no,cellular,19,nov,1,-1,0,unknown,no
14683,57,blue-collar,married,primary,no,93,yes,no,telephone,17,apr,1,-1,0,unknown,no
14909,30,unemployed,single,tertiary,no,463,no,no,cellular,22,aug,4,-1,0,unknown,no
18035,35,services,married,secondary,no,372,yes,no,cellular,17,apr,2,280,1,failure,no
22125,30,management,single,tertiary,no,620,yes,no,cellular,30,apr,1,-1,0,unknown,no
14245,32,technician,single,tertiary,no,6281,yes,no,unknown,3,jun,4,-1,0,unknown,yes
10837,44,management,married,secondary,no,2897,no,no,cellular,5,apr,1,180,4,other,no
12355,39,management,single,tertiary,no,0,yes,no,cellular,12,may,4,369,3,failure,no
14214,26,services,married,secondary,no,-16,yes,no,cellular,24,jul,1,-1,0,unknown,no
15433,84,retired,married,tertiary,no,4761,no,no,telephone,9,sep,1,92,3,failure,yes
13605,45,technician,single,tertiary,no,302,yes,no,cellular,21,nov,2,154,4,failure,no
21110,40,self-employed,married,tertiary,no,252,yes,no,cellular,15,may,6,-1,0,unknown,no
18493,30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,6,-1,0,unknown,yes
17463,36,technician,divorced,tertiary,no,466,no,no,cellular,28,aug,1,-1,0,unknown,no
21646,39,management,married,tertiary,no,266,yes,yes,cellular,12,may,1,-1,0,unknown,no
12555,50,management,divorced,tertiary,no,810,no,no,cellular,15,sep,1,103,3,success,yes
15249,29,technician,married,secondary,no,23,yes,no,cellular,2,jun,1,55,2,failure,yes
21037,71,retired,married,unknown,no,1741,no,no,cellular,18,aug,1,-1,0,unknown,no
16619,64,retired,married,primary,no,43,no,no,cellular,11,mar,1,91,1,success,no
22745,37,technician,married,tertiary,no,127,yes,no,cellular,25,aug,1,193,1,success,yes
18515,49,management,single,tertiary,no,163,yes,no,cellular,30,jan,2,269,3,failure,no
14086,38,management,married,tertiary,no,76,yes,no,cellular,7,jul,3,-1,0,unknown,no
11453,42,admin.,married,primary,no,1547,yes,yes,unknown,27,may,3,-1,0,unknown,no
17325,32,management,married,tertiary,no,5878,no,no,cellular,19,aug,2,-1,0,unknown,no
10931,39,housemaid,divorced,secondary,no,188,no,no,cellular,8,jul,1,-1,0,unknown,no
11095,38,management,married,tertiary,no,1199,no,no,cellular,4,aug,1,1,1,success,yes
11424,40,management,divorced,tertiary,no,490,yes,no,unknown,7,may,2,-1,0,unknown,no
13768,46,services,married,secondary,no,236,no,no,cellular,27,aug,28,-1,0,unknown,no
12049,34,admin.,married,secondary,no,1499,yes,no,cellular,13,apr,1,327,2,failure,no
13333,36,management,single,tertiary,no,2944,no,no,cellular,18,aug,8,-1,0,unknown,yes
21766,34,technician,single,secondary,no,3311,no,no,cellular,1,oct,2,-1,0,unknown,no
15933,50,unemployed,divorced,unknown,no,1088,no,no,cellular,2,feb,1,-1,0,unknown,yes
11189,26,blue-collar,single,primary,no,1538,no,yes,cellular,28,jul,3,-1,0,unknown,no
13040,40,management,married,tertiary,no,0,no,no,cellular,14,oct,3,-1,0,unknown,no
18495,54,entrepreneur,married,secondary,no,653,yes,no,unknown,15,may,1,-1,0,unknown,no
10582,42,blue-collar,married,secondary,no,1598,yes,yes,cellular,16,apr,2,-1,0,unknown,yes
20937,45,entrepreneur,married,tertiary,no,1,no,no,cellular,19,nov,1,-1,0,unknown,no
15721,31,management,married,tertiary,no,1032,no,no,cellular,7,jul,1,-1,0,unknown,yes
19586,42,technician,married,secondary,no,297,no,no,unknown,20,jun,1,-1,0,unknown,no
18326,50,services,married,secondary,no,2376,yes,no,cellular,24,sep,1,-1,0,unknown,yes
15288,32,blue-collar,single,secondary,no,188,no,yes,cellular,18,jul,1,-1,0,unknown,no
22084,56,blue-collar,married,primary,no,173,yes,yes,telephone,23,jul,2,-1,0,unknown,no
16877,51,services,married,secondary,no,-709,yes,yes,telephone,23,jul,1,-1,0,unknown,no
10951,34,management,divorced,tertiary,no,5754,yes,no,cellular,18,nov,1,181,1,failure,no
22707,39,blue-collar,single,primary,no,24277,no,no,cellular,28,aug,1,-1,0,unknown,yes
15012,34,technician,single,tertiary,no,612,no,no,cellular,28,aug,1,95,1,failure,no
21824,46,admin.,divorced,tertiary,no,3749,yes,no,unknown,13,may,19,-1,0,unknown,no
17223,39,self-employed,married,tertiary,no,585,yes,no,cellular,18,nov,1,181,3,failure,no
18085,30,management,single,tertiary,no,4210,no,no,cellular,12,aug,4,-1,0,unknown,yes
17048,39,blue-collar,married,primary,no,2715,yes,no,unknown,2,jun,3,-1,0,unknown,no
11140,37,blue-collar,married,secondary,no,982,yes,no,cellular,17,apr,1,282,2,failure,no
13233,36,blue-collar,married,primary,no,711,yes,no,unknown,23,may,2,-1,0,unknown,no
12034,52,technician,married,secondary,no,-240,no,no,cellular,19,aug,3,-1,0,unknown,no
10387,39,technician,single,secondary,no,822,yes,yes,unknown,29,may,3,-1,0,unknown,no
21057,30,management,married,tertiary,no,944,no,no,cellular,29,oct,2,-1,0,unknown,yes
11186,57,management,divorced,unknown,no,2986,no,no,cellular,17,dec,2,231,1,failure,yes
21014,26,housemaid,married,secondary,no,13,yes,no,cellular,7,may,2,293,1,other,no
21056,48,admin.,married,secondary,no,387,no,yes,telephone,20,nov,3,-1,0,unknown,no
15914,51,blue-collar,single,secondary,no,936,yes,no,unknown,27,may,16,-1,0,unknown,no
18613,44,technician,single,secondary,no,7138,no,no,cellular,8,aug,2,-1,0,unknown,yes
13301,59,management,married,tertiary,no,287,yes,no,cellular,20,apr,2,242,8,failure,no
17507,31,technician,single,tertiary,no,176,no,no,cellular,21,aug,4,-1,0,unknown,no
19552,28,blue-collar,single,secondary,no,9,yes,no,unknown,17,oct,1,-1,0,unknown,no
19659,32,blue-collar,single,tertiary,no,60,yes,yes,cellular,11,aug,2,462,1,failure,no
19111,33,entrepreneur,single,tertiary,no,300,yes,yes,cellular,30,jan,5,-1,0,unknown,yes
15154,30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,15,-1,0,unknown,yes
21360,51,blue-collar,divorced,secondary,no,1524,yes,no,cellular,18,nov,2,-1,0,unknown,no
11741,42,blue-collar,divorced,secondary,no,1820,yes,no,unknown,28,may,2,-1,0,unknown,no
21849,51,admin.,married,secondary,no,241,no,no,cellular,7,dec,2,-1,0,unknown,yes
22704,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1,-1,0,unknown,no
19548,28,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,1,-1,0,unknown,yes
20348,37,management,single,tertiary,no,200,no,no,cellular,7,aug,4,-1,0,unknown,no
13084,55,admin.,married,secondary,no,859,no,no,telephone,12,may,6,308,1,failure,no
16730,25,admin.,married,secondary,no,7,yes,yes,cellular,22,jul,3,-1,0,unknown,no
15885,57,technician,divorced,secondary,no,3043,no,no,cellular,14,aug,2,-1,0,unknown,yes
16359,29,services,single,tertiary,no,8947,yes,no,cellular,4,may,2,-1,0,unknown,no
13680,33,technician,single,tertiary,no,119,no,yes,cellular,21,jul,3,-1,0,unknown,no
15910,31,management,single,tertiary,no,730,no,no,cellular,27,aug,6,-1,0,unknown,no
14075,32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,1,-1,0,unknown,no
15756,75,retired,married,primary,no,1765,no,no,telephone,14,sep,1,187,4,failure,yes
20219,51,admin.,divorced,secondary,no,467,yes,no,unknown,19,may,1,-1,0,unknown,no
12085,43,management,married,tertiary,yes,0,no,no,cellular,27,aug,19,-1,0,unknown,no
19561,46,blue-collar,married,secondary,no,922,yes,no,telephone,8,jul,1,-1,0,unknown,yes
17226,49,entrepreneur,married,secondary,no,687,no,no,cellular,18,aug,6,-1,0,unknown,no
11122,44,management,married,tertiary,no,309,yes,no,cellular,5,feb,1,-1,0,unknown,yes
12027,39,technician,divorced,secondary,no,291,yes,no,cellular,7,may,2,-1,0,unknown,yes
11181,41,blue-collar,divorced,secondary,no,-333,yes,no,cellular,30,jan,3,270,2,failure,no
21598,53,management,married,tertiary,no,1619,no,no,unknown,5,jun,1,-1,0,unknown,no
19290,35,admin.,single,secondary,no,0,yes,no,cellular,13,may,1,-1,0,unknown,yes
19481,50,technician,divorced,secondary,no,380,yes,no,cellular,29,jan,1,-1,0,unknown,no
10878,44,technician,married,primary,no,7800,yes,no,cellular,19,nov,1,-1,0,unknown,no
16719,54,technician,single,tertiary,no,118,no,no,cellular,5,apr,1,-1,0,unknown,yes
14093,46,technician,married,secondary,no,940,no,no,cellular,5,aug,2,-1,0,unknown,yes
16155,26,admin.,single,secondary,no,321,yes,no,cellular,22,jul,7,-1,0,unknown,no
13733,43,technician,single,secondary,no,54,yes,no,cellular,30,jul,2,-1,0,unknown,no
13741,57,management,married,tertiary,no,-92,yes,yes,unknown,20,jun,1,-1,0,unknown,yes
21732,26,student,single,tertiary,no,2,no,no,cellular,10,aug,1,102,2,failure,no
